2021-04-01 00:00:00,11743
2021-04-01 01:00:00,4935
2021-04-01 02:00:00,11240
2021-04-01 03:00:00,19373
2021-04-01 04:00:00,22442
2021-04-01 05:00:00,20833
2021-04-01 06:00:00,23860
2021-04-01 07:00:00,36200
2021-04-01 08:00:00,46265
2021-04-01 09:00:00,56322
2021-04-01 10:00:00,50923
2021-04-01 11:00:00,58928
2021-04-01 12:00:00,69493
2021-04-01 13:00:00,68724
2021-04-01 14:00:00,70408
2021-04-01 15:00:00,78873
2021-04-01 16:00:00,86931
2021-04-01 17:00:00,71049
2021-04-01 18:00:00,58518
2021-04-01 19:00:00,42984
2021-04-01 20:00:00,34471
2021-04-01 21:00:00,32184
2021-04-01 22:00:00,22521
2021-04-01 23:00:00,18744
2021-04-02 00:00:00,8461
2021-04-02 01:00:00,5041
2021-04-02 02:00:00,14115
2021-04-02 03:00:00,18086
2021-04-02 04:00:00,17605
2021-04-02 05:00:00,18459
2021-04-02 06:00:00,20088
2021-04-02 07:00:00,30809
2021-04-02 08:00:00,39694
2021-04-02 09:00:00,43751
2021-04-02 10:00:00,44652
2021-04-02 11:00:00,42417
2021-04-02 12:00:00,69722
2021-04-02 13:00:00,53816
2021-04-02 14:00:00,46429
2021-04-02 15:00:00,43729
2021-04-02 16:00:00,38722
2021-04-02 17:00:00,40146
2021-04-02 18:00:00,41537
2021-04-02 19:00:00,38265
2021-04-02 20:00:00,32311
2021-04-02 21:00:00,23494
2021-04-02 22:00:00,16459
2021-04-02 23:00:00,10680
2021-04-03 00:00:00,7775
2021-04-03 01:00:00,5290
2021-04-03 02:00:00,6779
2021-04-03 03:00:00,14859
2021-04-03 04:00:00,18126
2021-04-03 05:00:00,19311
2021-04-03 06:00:00,20299
2021-04-03 07:00:00,27066
2021-04-03 08:00:00,34514
2021-04-03 09:00:00,32011
2021-04-03 10:00:00,37909
2021-04-03 11:00:00,41338
2021-04-03 12:00:00,40090
2021-04-03 13:00:00,36342
2021-04-03 14:00:00,38768
2021-04-03 15:00:00,37073
2021-04-03 16:00:00,34850
2021-04-03 17:00:00,36797
2021-04-03 18:00:00,36386
2021-04-03 19:00:00,36021
2021-04-03 20:00:00,30468
2021-04-03 21:00:00,21750
2021-04-03 22:00:00,13688
2021-04-03 23:00:00,9513
2021-04-04 00:00:00,6515
2021-04-04 01:00:00,5072
2021-04-04 02:00:00,7165
2021-04-04 03:00:00,15035
2021-04-04 04:00:00,19195
2021-04-04 05:00:00,23769
2021-04-04 06:00:00,26890
2021-04-04 07:00:00,31122
2021-04-04 08:00:00,36523
2021-04-04 09:00:00,33456
2021-04-04 10:00:00,36354
2021-04-04 11:00:00,38018
2021-04-04 12:00:00,39643
2021-04-04 13:00:00,36303
2021-04-04 14:00:00,35281
2021-04-04 15:00:00,35727
2021-04-04 16:00:00,37773
2021-04-04 17:00:00,33524
2021-04-04 18:00:00,32015
2021-04-04 19:00:00,32365
2021-04-04 20:00:00,28439
2021-04-04 21:00:00,19647
2021-04-04 22:00:00,12157
2021-04-04 23:00:00,8546
2021-04-05 00:00:00,6041
2021-04-05 01:00:00,4865
2021-04-05 02:00:00,6751
2021-04-05 03:00:00,15416
2021-04-05 04:00:00,18763
2021-04-05 05:00:00,21135
2021-04-05 06:00:00,20007
2021-04-05 07:00:00,29477
2021-04-05 08:00:00,36432
2021-04-05 09:00:00,45434
2021-04-05 10:00:00,44692
2021-04-05 11:00:00,45426
2021-04-05 12:00:00,40733
2021-04-05 13:00:00,38540
2021-04-05 14:00:00,43137
2021-04-05 15:00:00,48561
2021-04-05 16:00:00,52956
2021-04-05 17:00:00,52979
2021-04-05 18:00:00,42355
2021-04-05 19:00:00,37537
2021-04-05 20:00:00,35751
2021-04-05 21:00:00,24246
2021-04-05 22:00:00,17920
2021-04-05 23:00:00,10665
2021-04-06 00:00:00,6917
2021-04-06 01:00:00,4892
2021-04-06 02:00:00,11086
2021-04-06 03:00:00,10153
2021-04-06 04:00:00,11794
2021-04-06 05:00:00,17917
2021-04-06 06:00:00,20970
2021-04-06 07:00:00,28287
2021-04-06 08:00:00,38267
2021-04-06 09:00:00,45821
2021-04-06 10:00:00,60726
2021-04-06 11:00:00,57693
