      2021-05-01 00:00:00, 43347
      2021-05-01 01:00:00, 41790
      2021-05-01 02:00:00, 9408
      2021-05-01 03:00:00, 10037
      2021-05-01 04:00:00, 12594
      2021-05-01 05:00:00, 15952
      2021-05-01 06:00:00, 24903
      2021-05-01 07:00:00, 27432
      2021-05-01 08:00:00, 35260
      2021-05-01 09:00:00, 50995
      2021-05-01 10:00:00, 58790
      2021-05-01 11:00:00, 52750
      2021-05-01 12:00:00, 53461
      2021-05-01 13:00:00, 48485
      2021-05-01 14:00:00, 45436
      2021-05-01 15:00:00, 49271
      2021-05-01 16:00:00, 65205
      2021-05-01 17:00:00, 85279
      2021-05-01 18:00:00, 90969
      2021-05-01 19:00:00, 85512
      2021-05-01 20:00:00, 65522
      2021-05-01 21:00:00, 52508
      2021-05-01 22:00:00, 44959
      2021-05-01 23:00:00, 36132
      2021-05-02 00:00:00, 24801
      2021-05-02 01:00:00, 17380
      2021-05-02 02:00:00, 24020
      2021-05-02 03:00:00, 16829
      2021-05-02 04:00:00, 12070
      2021-05-02 05:00:00, 16107
      2021-05-02 06:00:00, 23074
      2021-05-02 07:00:00, 28662
      2021-05-02 08:00:00, 38373
      2021-05-02 09:00:00, 49383
      2021-05-02 10:00:00, 57171
      2021-05-02 11:00:00, 58018
      2021-05-02 12:00:00, 55883
      2021-05-02 13:00:00, 50881
      2021-05-02 14:00:00, 53294
      2021-05-02 15:00:00, 58511
      2021-05-02 16:00:00, 58415
      2021-05-02 17:00:00, 66862
      2021-05-02 18:00:00, 72453
      2021-05-02 19:00:00, 61630
      2021-05-02 20:00:00, 50341
      2021-05-02 21:00:00, 39161
      2021-05-02 22:00:00, 26713
      2021-05-02 23:00:00, 22543
      2021-05-03 00:00:00, 17459
      2021-05-03 01:00:00, 19772
      2021-05-03 02:00:00, 14145
      2021-05-03 03:00:00, 19466
      2021-05-03 04:00:00, 19849
      2021-05-03 05:00:00, 24431
      2021-05-03 06:00:00, 29026
      2021-05-03 07:00:00, 37844
      2021-05-03 08:00:00, 49466
      2021-05-03 09:00:00, 66949
      2021-05-03 10:00:00, 87626
      2021-05-03 11:00:00, 93415
      2021-05-03 12:00:00, 99550
      2021-05-03 13:00:00, 89783
      2021-05-03 14:00:00, 95088
      2021-05-03 15:00:00, 93240
      2021-05-03 16:00:00, 89629
      2021-05-03 17:00:00, 103859
      2021-05-03 18:00:00, 97168
      2021-05-03 19:00:00, 87271
      2021-05-03 20:00:00, 80487
      2021-05-03 21:00:00, 66849
      2021-05-03 22:00:00, 54020
      2021-05-03 23:00:00, 49258
      2021-05-04 00:00:00, 43755
      2021-05-04 01:00:00, 30545
      2021-05-04 02:00:00, 19609
      2021-05-04 03:00:00, 24736
      2021-05-04 04:00:00, 23512
      2021-05-04 05:00:00, 22362
      2021-05-04 06:00:00, 27032
      2021-05-04 07:00:00, 38663
      2021-05-04 08:00:00, 60814
      2021-05-04 09:00:00, 94424
      2021-05-04 10:00:00, 102058
      2021-05-04 11:00:00, 103765
      2021-05-04 12:00:00, 106718
      2021-05-04 13:00:00, 93424
      2021-05-04 14:00:00, 91273
      2021-05-04 15:00:00, 92939
      2021-05-04 16:00:00, 101033
      2021-05-04 17:00:00, 107221
      2021-05-04 18:00:00, 96963
      2021-05-04 19:00:00, 92542
      2021-05-04 20:00:00, 84504
      2021-05-04 21:00:00, 66666
      2021-05-04 22:00:00, 55201
      2021-05-04 23:00:00, 46567
      2021-05-05 00:00:00, 38243
      2021-05-05 01:00:00, 24447
      2021-05-05 02:00:00, 14784
      2021-05-05 03:00:00, 24258
      2021-05-05 04:00:00, 22235
      2021-05-05 05:00:00, 28292
      2021-05-05 06:00:00, 38314
      2021-05-05 07:00:00, 47120
      2021-05-05 08:00:00, 68429
      2021-05-05 09:00:00, 89811
      2021-05-05 10:00:00, 102596
      2021-05-05 11:00:00, 118922
      2021-05-05 12:00:00, 114610
      2021-05-05 13:00:00, 109649
      2021-05-05 14:00:00, 85507
      2021-05-05 15:00:00, 104015
      2021-05-05 16:00:00, 117136
      2021-05-05 17:00:00, 116670
      2021-05-05 18:00:00, 105030
      2021-05-05 19:00:00, 98982
      2021-05-05 20:00:00, 89689
      2021-05-05 21:00:00, 75940
      2021-05-05 22:00:00, 66567
      2021-05-05 23:00:00, 55185
      2021-05-06 00:00:00, 47690
      2021-05-06 01:00:00, 27765
      2021-05-06 02:00:00, 24811
      2021-05-06 03:00:00, 23158
      2021-05-06 04:00:00, 25401
      2021-05-06 05:00:00, 24372
      2021-05-06 06:00:00, 29525
      2021-05-06 07:00:00, 43604
      2021-05-06 08:00:00, 68241
      2021-05-06 09:00:00, 96139
      2021-05-06 10:00:00, 108249
      2021-05-06 11:00:00, 97029
      2021-05-06 12:00:00, 100689
      2021-05-06 13:00:00, 95708
      2021-05-06 14:00:00, 95177
      2021-05-06 15:00:00, 107113
      2021-05-06 16:00:00, 120684
      2021-05-06 17:00:00, 113450
      2021-05-06 18:00:00, 111700
      2021-05-06 19:00:00, 95163
      2021-05-06 20:00:00, 86821
      2021-05-06 21:00:00, 74397
      2021-05-06 22:00:00, 67021
      2021-05-06 23:00:00, 59533
      2021-05-07 00:00:00, 37264
      2021-05-07 01:00:00, 34819
      2021-05-07 02:00:00, 29267
      2021-05-07 03:00:00, 30074
      2021-05-07 04:00:00, 24348
      2021-05-07 05:00:00, 28971
      2021-05-07 06:00:00, 32945
      2021-05-07 07:00:00, 43544
      2021-05-07 08:00:00, 65431
      2021-05-07 09:00:00, 89192
      2021-05-07 10:00:00, 98451
